player1_id,player2_id,total_matches,p1_wins,p2_wins,p1_win_pct,p2_win_pct,player1_name,player2_name
100644,103333,1,1,1,1.0,1.0,Alexander Zverev,Ivo Karlovic
100644,103565,1,1,1,1.0,1.0,Alexander Zverev,Stephane Robert
100644,103582,1,1,1,1.0,1.0,Alexander Zverev,Michael Berrer
100644,103656,1,1,1,1.0,1.0,Alexander Zverev,Albert Montanes
100644,103781,1,1,1,1.0,1.0,Alexander Zverev,Jurgen Melzer
100644,103794,2,2,2,1.0,1.0,Alexander Zverev,Benjamin Becker
100644,103813,1,1,1,1.0,1.0,Alexander Zverev,Jarkko Nieminen
100644,103819,7,3,4,0.42857142857142855,0.5714285714285714,Alexander Zverev,Roger Federer
100644,103852,1,1,1,1.0,1.0,Alexander Zverev,Feliciano Lopez
100644,103893,1,1,1,1.0,1.0,Alexander Zverev,Paolo Lorenzi
100644,103898,2,2,2,1.0,1.0,Alexander Zverev,Julien Benneteau
100644,103908,2,1,1,0.5,0.5,Alexander Zverev,Paul Henri Mathieu
100644,103917,2,1,1,0.5,0.5,Alexander Zverev,Nicolas Mahut
100644,103970,8,3,5,0.375,0.625,Alexander Zverev,David Ferrer
100644,103990,2,2,2,1.0,1.0,Alexander Zverev,Tommy Robredo
100644,104022,3,3,3,1.0,1.0,Alexander Zverev,Mikhail Youzhny
100644,104180,2,1,1,0.5,0.5,Alexander Zverev,Gilles Muller
100644,104229,3,1,2,0.3333333333333333,0.6666666666666666,Alexander Zverev,Yen Hsun Lu
100644,104252,1,1,1,1.0,1.0,Alexander Zverev,Florian Mayer
100644,104259,5,3,3,0.6,0.6,Alexander Zverev,Philipp Kohlschreiber
100644,104269,6,2,4,0.3333333333333333,0.6666666666666666,Alexander Zverev,Fernando Verdasco
100644,104291,5,2,2,0.4,0.4,Alexander Zverev,Malek Jaziri
100644,104312,2,1,1,0.5,0.5,Alexander Zverev,Andreas Seppi
100644,104327,2,1,1,0.5,0.5,Alexander Zverev,Steve Darcis
100644,104338,1,1,1,1.0,1.0,Alexander Zverev,Juan Monaco
100644,104460,1,1,1,1.0,1.0,Alexander Zverev,Dustin Brown
100644,104468,4,4,4,1.0,1.0,Alexander Zverev,Gilles Simon
100644,104471,1,1,1,1.0,1.0,Alexander Zverev,Ivan Dodig
100644,104527,5,5,5,1.0,1.0,Alexander Zverev,Stan Wawrinka
100644,104542,3,2,2,0.6666666666666666,0.6666666666666666,Alexander Zverev,Jo-Wilfried Tsonga
100644,104545,9,7,7,0.7777777777777778,0.7777777777777778,Alexander Zverev,John Isner
100644,104559,1,1,1,1.0,1.0,Alexander Zverev,Teymuraz Gabashvili
100644,104563,1,1,1,1.0,1.0,Alexander Zverev,Luca Vanni
100644,104571,2,1,1,0.5,0.5,Alexander Zverev,Marcos Baghdatis
100644,104586,4,3,1,0.75,0.25,Alexander Zverev,Lukas Rosol
100644,104597,1,1,1,1.0,1.0,Alexander Zverev,Nicolas Almagro
100644,104607,6,4,2,0.6666666666666666,0.3333333333333333,Alexander Zverev,Tomas Berdych
100644,104655,1,1,1,1.0,1.0,Alexander Zverev,Pablo Cuevas
100644,104678,4,1,3,0.25,0.75,Alexander Zverev,Viktor Troicki
100644,104714,1,1,1,1.0,1.0,Alexander Zverev,Julian Reister
100644,104719,2,1,1,0.5,0.5,Alexander Zverev,Marcel Granollers
100644,104731,6,6,6,1.0,1.0,Alexander Zverev,Kevin Anderson
100644,104735,2,2,2,1.0,1.0,Alexander Zverev,Tobias Kamke
100644,104745,11,7,4,0.6363636363636364,0.36363636363636365,Alexander Zverev,Rafael Nadal
100644,104755,4,4,4,1.0,1.0,Alexander Zverev,Richard Gasquet
100644,104792,4,3,1,0.75,0.25,Alexander Zverev,Gael Monfils
100644,104797,1,1,1,1.0,1.0,Alexander Zverev,Denis Istomin
100644,104871,6,1,5,0.16666666666666666,0.8333333333333334,Alexander Zverev,Jeremy Chardy
100644,104898,6,4,4,0.6666666666666666,0.6666666666666666,Alexander Zverev,Robin Haase
100644,104918,4,3,3,0.75,0.75,Alexander Zverev,Andy Murray
100644,104919,1,1,1,1.0,1.0,Alexander Zverev,Leonardo Mayer
100644,104925,12,4,8,0.3333333333333333,0.6666666666666666,Alexander Zverev,Novak Djokovic
100644,104926,4,3,3,0.75,0.75,Alexander Zverev,Fabio Fognini
100644,104947,1,1,1,1.0,1.0,Alexander Zverev,Marsel Ilhan
100644,104978,1,1,1,1.0,1.0,Alexander Zverev,Daniel Brands
100644,104999,1,1,1,1.0,1.0,Alexander Zverev,Mischa Zverev
100644,105023,3,3,3,1.0,1.0,Alexander Zverev,Sam Querrey
100644,105032,1,1,1,1.0,1.0,Alexander Zverev,Sam Groth
100644,105053,1,1,1,1.0,1.0,Alexander Zverev,Santiago Giraldo
100644,105062,1,1,1,1.0,1.0,Alexander Zverev,Mikhail Kukushkin
100644,105064,3,3,3,1.0,1.0,Alexander Zverev,Thomaz Bellucci
100644,105077,1,1,1,1.0,1.0,Alexander Zverev,Albert Ramos
100644,105138,7,2,5,0.2857142857142857,0.7142857142857143,Alexander Zverev,Roberto Bautista Agut
100644,105166,1,1,1,1.0,1.0,Alexander Zverev,Peter Polansky
100644,105173,9,9,9,1.0,1.0,Alexander Zverev,Adrian Mannarino
100644,105208,2,1,1,0.5,0.5,Alexander Zverev,Ernests Gulbis
100644,105216,1,1,1,1.0,1.0,Alexander Zverev,Yuichi Sugita
100644,105223,2,2,2,1.0,1.0,Alexander Zverev,Juan Martin del Potro
100644,105227,8,1,7,0.125,0.875,Alexander Zverev,Marin Cilic
100644,105238,1,1,1,1.0,1.0,Alexander Zverev,Alexandr Dolgopolov
100644,105311,2,1,1,0.5,0.5,Alexander Zverev,Joao Sousa
100644,105332,1,1,1,1.0,1.0,Alexander Zverev,Benoit Paire
100644,105341,1,1,1,1.0,1.0,Alexander Zverev,Thomas Fabbiano
100644,105357,3,3,3,1.0,1.0,Alexander Zverev,John Millman
100644,105359,1,1,1,1.0,1.0,Alexander Zverev,Jason Jung
100644,105373,1,1,1,1.0,1.0,Alexander Zverev,Martin Klizan
100644,105376,3,2,1,0.6666666666666666,0.3333333333333333,Alexander Zverev,Peter Gojowczyk
100644,105379,4,4,4,1.0,1.0,Alexander Zverev,Aljaz Bedene
100644,105430,2,2,2,1.0,1.0,Alexander Zverev,Radu Albot
100644,105438,1,1,1,1.0,1.0,Alexander Zverev,Inigo Cervantes Huegun
100644,105449,2,1,1,0.5,0.5,Alexander Zverev,Steve Johnson
100644,105453,6,5,5,0.8333333333333334,0.8333333333333334,Alexander Zverev,Kei Nishikori
100644,105487,1,1,1,1.0,1.0,Alexander Zverev,Facundo Bagnis
100644,105526,5,4,1,0.8,0.2,Alexander Zverev,Jan Lennard Struff
100644,105539,2,2,2,1.0,1.0,Alexander Zverev,Evgeny Donskoy
100644,105550,2,2,2,1.0,1.0,Alexander Zverev,Guido Pella
100644,105554,2,1,1,0.5,0.5,Alexander Zverev,Daniel Evans
100644,105575,2,2,2,1.0,1.0,Alexander Zverev,Ricardas Berankis
100644,105577,1,1,1,1.0,1.0,Alexander Zverev,Vasek Pospisil
100644,105583,4,4,4,1.0,1.0,Alexander Zverev,Dusan Lajovic
100644,105614,1,1,1,1.0,1.0,Alexander Zverev,Bradley Klahn
100644,105643,3,3,3,1.0,1.0,Alexander Zverev,Federico Delbonis
100644,105657,1,1,1,1.0,1.0,Alexander Zverev,Marius Copil
100644,105676,7,4,3,0.5714285714285714,0.42857142857142855,Alexander Zverev,David Goffin
100644,105683,4,2,2,0.5,0.5,Alexander Zverev,Milos Raonic
100644,105732,2,2,2,1.0,1.0,Alexander Zverev,Pierre Hugues Herbert
100644,105777,9,2,2,0.2222222222222222,0.2222222222222222,Alexander Zverev,Grigor Dimitrov
100644,105807,4,4,4,1.0,1.0,Alexander Zverev,Pablo Carreno Busta
100644,105815,2,2,2,1.0,1.0,Alexander Zverev,Tennys Sandgren
100644,105870,1,1,1,1.0,1.0,Alexander Zverev,Yannick Hanfmann
100644,105902,1,1,1,1.0,1.0,Alexander Zverev,James Duckworth
100644,105916,1,1,1,1.0,1.0,Alexander Zverev,Marton Fucsovics
100644,105932,4,3,3,0.75,0.75,Alexander Zverev,Nikoloz Basilashvili
100644,105936,2,2,2,1.0,1.0,Alexander Zverev,Filip Krajinovic
100644,105954,1,1,1,1.0,1.0,Alexander Zverev,Peter Nagy
100644,105963,1,1,1,1.0,1.0,Alexander Zverev,Arthur De Greef
100644,105985,1,1,1,1.0,1.0,Alexander Zverev,Darian King
100644,105992,1,1,1,1.0,1.0,Alexander Zverev,Ryan Harrison
100644,106000,2,1,1,0.5,0.5,Alexander Zverev,Damir Dzumhur
100644,106043,6,2,4,0.3333333333333333,0.6666666666666666,Alexander Zverev,Diego Schwartzman
100644,106045,1,1,1,1.0,1.0,Alexander Zverev,Denis Kudla
100644,106058,4,2,2,0.5,0.5,Alexander Zverev,Jack Sock
100644,106065,2,2,2,1.0,1.0,Alexander Zverev,Marco Cecchinato
100644,106078,1,1,1,1.0,1.0,Alexander Zverev,Egor Gerasimov
100644,106109,1,1,1,1.0,1.0,Alexander Zverev,Alex Bolt
100644,106121,1,1,1,1.0,1.0,Alexander Zverev,Taro Daniel
100644,106148,2,2,2,1.0,1.0,Alexander Zverev,Roberto Carballes Baena
100644,106198,2,2,2,1.0,1.0,Alexander Zverev,Hugo Dellien
100644,106207,1,1,1,1.0,1.0,Alexander Zverev,Mate Pavic
100644,106210,1,1,1,1.0,1.0,Alexander Zverev,Jiri Vesely
100644,106214,2,2,2,1.0,1.0,Alexander Zverev,Oscar Otte
100644,106218,3,3,3,1.0,1.0,Alexander Zverev,Marcos Giron
100644,106228,1,1,1,1.0,1.0,Alexander Zverev,Juan Ignacio Londero
100644,106233,12,8,4,0.6666666666666666,0.3333333333333333,Alexander Zverev,Dominic Thiem
100644,106329,2,2,2,1.0,1.0,Alexander Zverev,Thiago Monteiro
100644,106331,3,2,2,0.6666666666666666,0.6666666666666666,Alexander Zverev,Christopher Oconnell
100644,106378,4,4,4,1.0,1.0,Alexander Zverev,Kyle Edmund
100644,106398,1,1,1,1.0,1.0,Alexander Zverev,Pedro Cachin
100644,106401,7,4,4,0.5714285714285714,0.5714285714285714,Alexander Zverev,Nick Kyrgios
100644,106415,3,3,3,1.0,1.0,Alexander Zverev,Yoshihito Nishioka
100644,106421,19,7,12,0.3684210526315789,0.631578947368421,Alexander Zverev,Daniil Medvedev
100644,106423,2,2,2,1.0,1.0,Alexander Zverev,Thanasi Kokkinakis
100644,106426,3,2,2,0.6666666666666666,0.6666666666666666,Alexander Zverev,Cristian Garin
100644,106432,7,3,4,0.42857142857142855,0.5714285714285714,Alexander Zverev,Borna Coric
100644,109739,2,2,2,1.0,1.0,Alexander Zverev,Maximilian Marterer
100644,110602,1,1,1,1.0,1.0,Alexander Zverev,Dennis Novak
100644,111153,2,2,2,1.0,1.0,Alexander Zverev,Christopher Eubanks
100644,111190,1,1,1,1.0,1.0,Alexander Zverev,Zhizhen Zhang
100644,111202,3,2,1,0.6666666666666666,0.3333333333333333,Alexander Zverev,Hyeon Chung
100644,111442,4,2,2,0.5,0.5,Alexander Zverev,Jordan Thompson
100644,111456,3,3,3,1.0,1.0,Alexander Zverev,Mackenzie Mcdonald
100644,111513,3,3,3,1.0,1.0,Alexander Zverev,Laslo Djere
100644,111575,7,5,5,0.7142857142857143,0.7142857142857143,Alexander Zverev,Karen Khachanov
100644,111581,2,1,1,0.5,0.5,Alexander Zverev,Michael Mmoh
100644,111797,7,2,5,0.2857142857142857,0.7142857142857143,Alexander Zverev,Nicolas Jarry
100644,111815,6,6,6,1.0,1.0,Alexander Zverev,Cameron Norrie
100644,121896,1,1,1,1.0,1.0,Alexander Zverev,Gabor Borsos
100644,122330,4,3,3,0.75,0.75,Alexander Zverev,Alexander Bublik
100644,122669,1,1,1,1.0,1.0,Alexander Zverev,Juan Pablo Varillas
100644,123755,1,1,1,1.0,1.0,Alexander Zverev,Daniel Elahi Galan
100644,124079,1,1,1,1.0,1.0,Alexander Zverev,Pedro Martinez
100644,124116,4,4,4,1.0,1.0,Alexander Zverev,Sebastian Ofner
100644,124186,1,1,1,1.0,1.0,Alexander Zverev,Alexandre Muller
100644,125802,1,1,1,1.0,1.0,Alexander Zverev,Ilya Ivashka
100644,126094,10,7,7,0.7,0.7,Alexander Zverev,Andrey Rublev
100644,126128,3,2,1,0.6666666666666666,0.3333333333333333,Alexander Zverev,Roman Safiullin
100644,126203,12,5,7,0.4166666666666667,0.5833333333333334,Alexander Zverev,Taylor Fritz
100644,126205,2,2,2,1.0,1.0,Alexander Zverev,Tommy Paul
100644,126207,9,8,8,0.8888888888888888,0.8888888888888888,Alexander Zverev,Frances Tiafoe
100644,126214,1,1,1,1.0,1.0,Alexander Zverev,Alejandro Tabilo
100644,126409,1,1,1,1.0,1.0,Alexander Zverev,Hugo Grenier
100644,126523,1,1,1,1.0,1.0,Alexander Zverev,Bernabe Zapata Miralles
100644,126610,6,4,2,0.6666666666666666,0.3333333333333333,Alexander Zverev,Matteo Berrettini
100644,126774,16,6,6,0.375,0.375,Alexander Zverev,Stefanos Tsitsipas
100644,126846,2,2,2,1.0,1.0,Alexander Zverev,Aleksandar Vukic
100644,126952,1,1,1,1.0,1.0,Alexander Zverev,Soon Woo Kwon
100644,127157,3,2,1,0.6666666666666666,0.3333333333333333,Alexander Zverev,Daniel Altmaier
100644,127760,1,1,1,1.0,1.0,Alexander Zverev,Lukas Klein
100644,128034,4,3,1,0.75,0.25,Alexander Zverev,Hubert Hurkacz
100644,132283,4,4,4,1.0,1.0,Alexander Zverev,Lorenzo Sonego
100644,132686,1,1,1,1.0,1.0,Alexander Zverev,Nuno Borges
100644,133297,1,1,1,1.0,1.0,Alexander Zverev,Yosuke Watanuki
100644,133430,9,6,6,0.6666666666666666,0.6666666666666666,Alexander Zverev,Denis Shapovalov
100644,133835,1,1,1,1.0,1.0,Alexander Zverev,Gijs Brouwer
100644,134770,7,5,5,0.7142857142857143,0.7142857142857143,Alexander Zverev,Casper Ruud
100644,134868,7,6,6,0.8571428571428571,0.8571428571428571,Alexander Zverev,Tallon Griekspoor
100644,136440,3,3,3,1.0,1.0,Alexander Zverev,Dominik Koepfer
100644,144684,3,3,3,1.0,1.0,Alexander Zverev,Alex Molcan
100644,144707,3,3,3,1.0,1.0,Alexander Zverev,Mikael Ymer
100644,144719,2,1,1,0.5,0.5,Alexander Zverev,Jaume Munar
100644,144750,4,4,4,1.0,1.0,Alexander Zverev,Lloyd Harris
100644,144817,1,1,1,1.0,1.0,Alexander Zverev,Marc Andrea Huesler
100644,144869,2,2,2,1.0,1.0,Alexander Zverev,Tomas Martin Etcheverry
100644,200000,8,6,6,0.75,0.75,Alexander Zverev,Felix Auger Aliassime
100644,200005,3,1,2,0.3333333333333333,0.6666666666666666,Alexander Zverev,Ugo Humbert
100644,200059,1,1,1,1.0,1.0,Alexander Zverev,Yibing Wu
100644,200175,3,1,2,0.3333333333333333,0.6666666666666666,Alexander Zverev,Miomir Kecmanovic
100644,200221,5,4,4,0.8,0.8,Alexander Zverev,Alejandro Davidovich Fokina
100644,200282,10,8,8,0.8,0.8,Alexander Zverev,Alex De Minaur
100644,200303,1,1,1,1.0,1.0,Alexander Zverev,Pavel Kotov
100644,200325,2,1,1,0.5,0.5,Alexander Zverev,Emil Ruusuvuori
100644,200384,1,1,1,1.0,1.0,Alexander Zverev,Hugo Gaston
100644,200514,1,1,1,1.0,1.0,Alexander Zverev,Jurij Rodionov
100644,200615,3,3,3,1.0,1.0,Alexander Zverev,Alexei Popyrin
100644,200624,1,1,1,1.0,1.0,Alexander Zverev,Sebastian Korda
100644,200670,1,1,1,1.0,1.0,Alexander Zverev,J J Wolf
100644,202103,1,1,1,1.0,1.0,Alexander Zverev,Francisco Cerundolo
100644,202104,2,2,2,1.0,1.0,Alexander Zverev,Sebastian Baez
100644,202195,1,1,1,1.0,1.0,Alexander Zverev,Maxime Cressy
100644,202385,2,2,2,1.0,1.0,Alexander Zverev,Jenson Brooksby
100644,205734,1,1,1,1.0,1.0,Alexander Zverev,Thiago Seyboth Wild
100644,206173,6,2,2,0.3333333333333333,0.3333333333333333,Alexander Zverev,Jannik Sinner
100644,206681,1,1,1,1.0,1.0,Alexander Zverev,Fabian Marozsan
100644,206909,3,3,3,1.0,1.0,Alexander Zverev,Brandon Nakashima
100644,207411,1,1,1,1.0,1.0,Alexander Zverev,Jesper De Jong
100644,207518,3,1,2,0.3333333333333333,0.6666666666666666,Alexander Zverev,Lorenzo Musetti
100644,207830,1,1,1,1.0,1.0,Alexander Zverev,Tomas Machac
100644,207989,11,6,6,0.5454545454545454,0.5454545454545454,Alexander Zverev,Carlos Alcaraz
100644,208029,4,1,3,0.25,0.75,Alexander Zverev,Holger Rune
100644,208103,2,1,1,0.5,0.5,Alexander Zverev,Jiri Lehecka
100644,208233,1,1,1,1.0,1.0,Alexander Zverev,Mattia Bellucci
100644,209260,1,1,1,1.0,1.0,Alexander Zverev,Luciano Darderi
100644,209414,1,1,1,1.0,1.0,Alexander Zverev,Luca Van Assche
100644,209950,4,3,3,0.75,0.75,Alexander Zverev,Arthur Fils
100644,210097,1,1,1,1.0,1.0,Alexander Zverev,Ben Shelton
100644,210506,1,1,1,1.0,1.0,Alexander Zverev,Alex Michelsen
100644,212082,1,1,1,1.0,1.0,Alexander Zverev,Joel Schwaerzler
100754,102036,1,1,1,1.0,1.0,Rafael Avalos Brenes,Marco Osorio
100754,102320,1,1,1,1.0,1.0,Rafael Avalos Brenes,Lazaro Navarro Batles
100754,103060,1,1,1,1.0,1.0,Rafael Avalos Brenes,Alejandro Hernandez
100754,103828,1,1,1,1.0,1.0,Rafael Avalos Brenes,Jean Julien Rojer
100754,103905,1,1,1,1.0,1.0,Rafael Avalos Brenes,Ricardo Chile Fonte
100754,108614,1,1,1,1.0,1.0,Rafael Avalos Brenes,Raoul Behr
100943,101964,1,1,1,1.0,1.0,Girts Dzelde,Goran Ivanisevic
100943,104180,1,1,1,1.0,1.0,Girts Dzelde,Gilles Muller
100997,102756,1,1,1,1.0,1.0,Roger Smith,Eduardo Rincon
101086,101150,1,1,1,1.0,1.0,Ronald Agenor,Gianluca Pozzi
101086,101543,1,1,1,1.0,1.0,Ronald Agenor,Jeff Tarango
101086,101611,1,1,1,1.0,1.0,Ronald Agenor,Cedric Pioline
101086,101820,1,1,1,1.0,1.0,Ronald Agenor,Marc Rosset
101086,101889,1,1,1,1.0,1.0,Ronald Agenor,Todd Woodbridge
101086,101969,1,1,1,1.0,1.0,Ronald Agenor,Orlin Stanoytchev
101086,102061,1,1,1,1.0,1.0,Ronald Agenor,Kevin Ullyett
101086,102539,1,1,1,1.0,1.0,Ronald Agenor,Bohdan Ulihrach
101086,102644,1,1,1,1.0,1.0,Ronald Agenor,Franco Squillari
101086,102720,1,1,1,1.0,1.0,Ronald Agenor,Tomas Zib
101086,102776,1,1,1,1.0,1.0,Ronald Agenor,Andrew Ilie
101086,102817,1,1,1,1.0,1.0,Ronald Agenor,Edwin Kempes
101086,102831,1,1,1,1.0,1.0,Ronald Agenor,Jacobo Diaz
101086,102834,1,1,1,1.0,1.0,Ronald Agenor,Paul Goldstein
101086,102856,1,1,1,1.0,1.0,Ronald Agenor,Gustavo Kuerten
101086,102880,1,1,1,1.0,1.0,Ronald Agenor,Alexander Popp
101086,102882,1,1,1,1.0,1.0,Ronald Agenor,Mark Philippoussis
101086,102950,1,1,1,1.0,1.0,Ronald Agenor,Fernando Vicente
101086,102987,1,1,1,1.0,1.0,Ronald Agenor,Andre Sa
101086,103018,1,1,1,1.0,1.0,Ronald Agenor,Max Mirnyi
101086,103082,1,1,1,1.0,1.0,Ronald Agenor,Markus Hantschk
101086,103387,1,1,1,1.0,1.0,Ronald Agenor,Paradorn Srichaphan
101086,103602,1,1,1,1.0,1.0,Ronald Agenor,Fernando Gonzalez
101086,103894,1,1,1,1.0,1.0,Ronald Agenor,Phillip King
101086,104156,1,1,1,1.0,1.0,Ronald Agenor,Sunil Kumar
101086,210013,1,1,1,1.0,1.0,Ronald Agenor,Martin Damm Sr
101150,101543,1,1,1,1.0,1.0,Gianluca Pozzi,Jeff Tarango
101150,101647,1,1,1,1.0,1.0,Gianluca Pozzi,Byron Black
101150,101711,2,2,2,1.0,1.0,Gianluca Pozzi,Alex Obrien
101150,101733,3,2,1,0.6666666666666666,0.3333333333333333,Gianluca Pozzi,Jan Siemerink
101150,101736,1,1,1,1.0,1.0,Gianluca Pozzi,Andre Agassi
101150,101820,1,1,1,1.0,1.0,Gianluca Pozzi,Marc Rosset
101150,101962,2,1,1,0.5,0.5,Gianluca Pozzi,Younes El Aynaoui
101150,101964,1,1,1,1.0,1.0,Gianluca Pozzi,Goran Ivanisevic
101150,102035,1,1,1,1.0,1.0,Gianluca Pozzi,Jonas Bjorkman
101150,102104,1,1,1,1.0,1.0,Gianluca Pozzi,Christian Ruud
101150,102106,1,1,1,1.0,1.0,Gianluca Pozzi,Davide Sanguinetti
101150,102148,3,2,1,0.6666666666666666,0.3333333333333333,Gianluca Pozzi,Fabrice Santoro
101150,102158,1,1,1,1.0,1.0,Gianluca Pozzi,Patrick Rafter
101150,102162,1,1,1,1.0,1.0,Gianluca Pozzi,Chris Woodruff
101150,102179,1,1,1,1.0,1.0,Gianluca Pozzi,Antony Dupuis
101150,102184,1,1,1,1.0,1.0,Gianluca Pozzi,David Prinosil
101150,102202,1,1,1,1.0,1.0,Gianluca Pozzi,Kenneth Carlsen
101150,102223,1,1,1,1.0,1.0,Gianluca Pozzi,Karim Alami
101150,102227,1,1,1,1.0,1.0,Gianluca Pozzi,Sargis Sargsian
101150,102257,1,1,1,1.0,1.0,Gianluca Pozzi,Greg Rusedski
101150,102259,1,1,1,1.0,1.0,Gianluca Pozzi,Jerome Golmard
101150,102287,1,1,1,1.0,1.0,Gianluca Pozzi,Albert Portas
101150,102318,1,1,1,1.0,1.0,Gianluca Pozzi,Andrei Pavel
101150,102338,2,2,2,1.0,1.0,Gianluca Pozzi,Yevgeny Kafelnikov
101150,102344,1,1,1,1.0,1.0,Gianluca Pozzi,Karol Kucera
101150,102358,2,1,1,0.5,0.5,Gianluca Pozzi,Thomas Enqvist
101150,102374,2,2,2,1.0,1.0,Gianluca Pozzi,Alex Corretja
101150,102395,1,1,1,1.0,1.0,Gianluca Pozzi,Ville Liukko
101150,102401,1,1,1,1.0,1.0,Gianluca Pozzi,Scott Draper
101150,102562,4,3,1,0.75,0.25,Gianluca Pozzi,Jiri Novak
101150,102563,1,1,1,1.0,1.0,Gianluca Pozzi,Thomas Johansson
101150,102610,1,1,1,1.0,1.0,Gianluca Pozzi,Albert Costa
101150,102644,1,1,1,1.0,1.0,Gianluca Pozzi,Franco Squillari
101150,102701,1,1,1,1.0,1.0,Gianluca Pozzi,Marcelo Rios
101150,102720,1,1,1,1.0,1.0,Gianluca Pozzi,Tomas Zib
101150,102796,2,2,2,1.0,1.0,Gianluca Pozzi,Magnus Norman
101150,102855,1,1,1,1.0,1.0,Gianluca Pozzi,Jack Brasington
101150,102856,2,2,2,1.0,1.0,Gianluca Pozzi,Gustavo Kuerten
101150,102872,2,1,1,0.5,0.5,Gianluca Pozzi,James Sekulov
101150,102880,1,1,1,1.0,1.0,Gianluca Pozzi,Alexander Popp
101150,102905,2,2,2,1.0,1.0,Gianluca Pozzi,Stefan Koubek
101150,102934,1,1,1,1.0,1.0,Gianluca Pozzi,Nicolas Coutelot
101150,102950,1,1,1,1.0,1.0,Gianluca Pozzi,Fernando Vicente
101150,102998,1,1,1,1.0,1.0,Gianluca Pozzi,Jan Michael Gambill
101150,103096,2,1,1,0.5,0.5,Gianluca Pozzi,Arnaud Clement
101150,103114,1,1,1,1.0,1.0,Gianluca Pozzi,Martin Lee
101150,103182,1,1,1,1.0,1.0,Gianluca Pozzi,Markus Hipfl
101150,103188,1,1,1,1.0,1.0,Gianluca Pozzi,Michael Russell
101150,103193,1,1,1,1.0,1.0,Gianluca Pozzi,Peter Wessels
101150,103206,2,2,2,1.0,1.0,Gianluca Pozzi,Sebastien Grosjean
101150,103248,1,1,1,1.0,1.0,Gianluca Pozzi,Harel Levy
101150,103428,1,1,1,1.0,1.0,Gianluca Pozzi,Juan Ignacio Chela
101150,103454,1,1,1,1.0,1.0,Gianluca Pozzi,Nicolas Massu
101150,103498,3,1,2,0.3333333333333333,0.6666666666666666,Gianluca Pozzi,Marat Safin
101150,103694,1,1,1,1.0,1.0,Gianluca Pozzi,Olivier Rochus
101150,103720,1,1,1,1.0,1.0,Gianluca Pozzi,Lleyton Hewitt
101150,103819,1,1,1,1.0,1.0,Gianluca Pozzi,Roger Federer
101150,103898,1,1,1,1.0,1.0,Gianluca Pozzi,Julien Benneteau
101150,104053,1,1,1,1.0,1.0,Gianluca Pozzi,Andy Roddick
101167,103264,1,1,1,1.0,1.0,Jaime Cortes,Mariano Puerta
101185,101532,1,1,1,1.0,1.0,Mark Woodforde,Francisco Clavet
101185,101723,1,1,1,1.0,1.0,Mark Woodforde,Magnus Larsson
101185,101792,1,1,1,1.0,1.0,Mark Woodforde,Slava Dosedel
101185,102106,1,1,1,1.0,1.0,Mark Woodforde,Davide Sanguinetti
101185,102162,1,1,1,1.0,1.0,Mark Woodforde,Chris Woodruff
101185,102644,1,1,1,1.0,1.0,Mark Woodforde,Franco Squillari
101185,102795,1,1,1,1.0,1.0,Mark Woodforde,Scott Humphries
101185,102796,1,1,1,1.0,1.0,Mark Woodforde,Magnus Norman
101185,103031,1,1,1,1.0,1.0,Mark Woodforde,Julian Alonso
101185,103720,1,1,1,1.0,1.0,Mark Woodforde,Lleyton Hewitt
101191,102025,1,1,1,1.0,1.0,Richey Reneberg,Mikael Tillstrom
101191,102834,1,1,1,1.0,1.0,Richey Reneberg,Paul Goldstein
101235,102957,1,1,1,1.0,1.0,Paul Haarhuis,Vadim Kutsenko
101263,102821,1,1,1,1.0,1.0,Luke Jensen,Cecil Mamiit
101316,102496,1,1,1,1.0,1.0,Juan Rios,Scott Willinsky
101320,101532,2,2,2,1.0,1.0,Magnus Gustafsson,Francisco Clavet
101320,101733,1,1,1,1.0,1.0,Magnus Gustafsson,Jan Siemerink
101320,101806,1,1,1,1.0,1.0,Magnus Gustafsson,Marc Kevin Goellner
101320,101820,1,1,1,1.0,1.0,Magnus Gustafsson,Marc Rosset
101320,101897,2,1,1,0.5,0.5,Magnus Gustafsson,Fernando Meligeni
101320,101962,1,1,1,1.0,1.0,Magnus Gustafsson,Younes El Aynaoui
101320,101965,1,1,1,1.0,1.0,Magnus Gustafsson,Wayne Ferreira
101320,102021,2,2,2,1.0,1.0,Magnus Gustafsson,Michael Chang
101320,102025,1,1,1,1.0,1.0,Magnus Gustafsson,Mikael Tillstrom
101320,102148,1,1,1,1.0,1.0,Magnus Gustafsson,Fabrice Santoro
101320,102158,1,1,1,1.0,1.0,Magnus Gustafsson,Patrick Rafter
101320,102179,1,1,1,1.0,1.0,Magnus Gustafsson,Antony Dupuis
101320,102198,1,1,1,1.0,1.0,Magnus Gustafsson,Paul Kilderry
101320,102231,1,1,1,1.0,1.0,Magnus Gustafsson,Alex Calatrava
101320,102247,2,1,1,0.5,0.5,Magnus Gustafsson,Andrea Gaudenzi
101320,102257,1,1,1,1.0,1.0,Magnus Gustafsson,Greg Rusedski
101320,102259,1,1,1,1.0,1.0,Magnus Gustafsson,Jerome Golmard
101320,102286,1,1,1,1.0,1.0,Magnus Gustafsson,Wayne Black
101320,102318,2,2,2,1.0,1.0,Magnus Gustafsson,Andrei Pavel
101320,102338,1,1,1,1.0,1.0,Magnus Gustafsson,Yevgeny Kafelnikov
