player_id,name,matches_played,win_rate,hard_win_rate,clay_win_rate,grass_win_rate,grand_slam_win_rate,masters_win_rate,first_serve_pct,first_serve_won_pct,second_serve_won_pct,ace_rate,double_fault_rate,break_points_per_game,break_point_save_pct
207678,Juan Manuel Cerundolo,41,0.4146341463414634,0.4375,0.4166666666666667,0.0,0.25,0.4,0.6467565831727682,0.6330685203574975,0.4727272727272727,0.1885593220338983,0.24152542372881355,0.7457627118644068,0.5738636363636364
207680,Facundo Diaz Acosta,41,0.43902439024390244,0.18181818181818182,0.5517241379310345,0.0,0.16666666666666666,0.0,0.6350931677018633,0.669437652811736,0.5114893617021277,0.21936758893280633,0.28063241106719367,0.5968379446640316,0.5894039735099338
207681,Francisco Comesana,11,0.36363636363636365,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0,0.677734375,0.7046109510086456,0.6393939393939394,0.47953216374269003,0.21637426900584794,0.5847953216374269,0.59
207686,Alexander Shevchenko,86,0.4418604651162791,0.46296296296296297,0.42857142857142855,0.25,0.3,0.5,0.5945631632504724,0.6841075794621027,0.49193259232699893,0.40532825880114176,0.2131303520456708,0.6241674595623216,0.5807926829268293
207733,Jack Draper,130,0.6076923076923076,0.625,0.45,0.6818181818181818,0.5652173913043478,0.5454545454545454,0.5956161016081123,0.7697334479793637,0.5078520770010132,0.6730769230769231,0.24743589743589745,0.45576923076923076,0.6568213783403657
207736,Arklon Huertas Del Pino,1,1.0,0.0,0.0,0.0,0.0,0.0,0.6164383561643836,0.7555555555555555,0.5714285714285714,0.5454545454545454,0.18181818181818182,0.36363636363636365,0.75
207738,Brandon Perez,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5964125560538116,0.6090225563909775,0.43333333333333335,0.5357142857142857,0.5714285714285714,0.9285714285714286,0.5769230769230769
207759,Matthew Foster Estwick,2,0.0,0.0,0.0,0.0,0.0,0.0,0.636986301369863,0.5591397849462365,0.39622641509433965,0.2727272727272727,0.2727272727272727,1.0,0.5
207772,Yuttana Charoenphon,3,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.6081081081081081,0.725925925925926,0.5287356321839081,0.48484848484848486,0.21212121212121213,0.48484848484848486,0.625
207785,George Loffhagen,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5900900900900901,0.7022900763358778,0.4065934065934066,0.4666666666666667,0.5666666666666667,0.7333333333333333,0.5909090909090909
207788,Thanapet Chanta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5428571428571428,0.7368421052631579,0.40625,0.4444444444444444,0.7777777777777778,1.0,0.6666666666666666
207794,Younes Lalami Laaroussi,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6231884057971014,0.34782608695652173,0.2222222222222222,0.5555555555555556,0.8333333333333334,0.4
207797,Jonas Forejtek,4,0.75,0.75,0.0,0.0,0.0,0.0,0.6226415094339622,0.7515151515151515,0.5,0.525,0.15,0.5,0.7
207799,Matheus Pucinelli De Almeida,4,0.75,0.0,0.6666666666666666,0.0,0.0,0.0,0.6875,0.6493506493506493,0.5285714285714286,0.2571428571428571,0.11428571428571428,0.5714285714285714,0.55
207826,Siim Troost,1,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.6,0.2857142857142857,0.375,0.25,0.875,0.14285714285714285
207830,Tomas Machac,90,0.5444444444444444,0.5538461538461539,0.5714285714285714,0.25,0.5,0.5789473684210527,0.6436199342825849,0.6870878536481599,0.5512869765655013,0.40964912280701754,0.19824561403508772,0.5526315789473685,0.6222222222222222
207834,Juan Alejandro Hernandez Serrano,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6098901098901099,0.5405405405405406,0.4084507042253521,0.16129032258064516,0.25806451612903225,0.8064516129032258,0.36
207836,Muzammil Murtaza,4,0.0,0.0,0.0,0.0,0.0,0.0,0.6099585062240664,0.5986394557823129,0.4148936170212766,0.32432432432432434,0.32432432432432434,0.7837837837837838,0.3793103448275862
207839,Yousaf Khalil,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5135135135135135,0.6842105263157895,0.2777777777777778,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.3333333333333333
207841,Muhammad Shoaib,6,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.5591836734693878,0.6751824817518248,0.46296296296296297,0.46153846153846156,0.35384615384615387,0.7538461538461538,0.5918367346938775
207852,Wai Yu Kai,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
207881,Raul Garcia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
207925,Flavio Cobolli,79,0.5189873417721519,0.5454545454545454,0.5,0.42857142857142855,0.5454545454545454,0.47058823529411764,0.5675302774796872,0.7169097784981091,0.5210918114143921,0.43224530168150344,0.2443125618199802,0.6013847675568744,0.6381578947368421
207934,Philip Hjorth,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
207971,Xavier Lawrence,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6326530612244898,0.5483870967741935,0.3333333333333333,0.0,0.5714285714285714,1.5714285714285714,0.6363636363636364
207972,Minjong Park,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5617977528089888,0.58,0.5128205128205128,0.08333333333333333,0.25,0.75,0.6666666666666666
207973,Ainius Sabaliauskas,2,0.5,0.5,0.0,0.0,0.0,0.0,0.6,0.625,0.4375,0.35294117647058826,0.35294117647058826,0.9411764705882353,0.5625
207976,Lluis Miralles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
207985,Jacob Fearnley,5,0.4,0.5,0.0,0.3333333333333333,0.5,0.0,0.5995575221238938,0.7416974169741697,0.5303867403314917,0.4,0.34285714285714286,0.4,0.6071428571428571
207989,Carlos Alcaraz,265,0.7886792452830189,0.7482014388489209,0.8181818181818182,0.8888888888888888,0.8450704225352113,0.75,0.6640416047548291,0.7164167971954949,0.5886775762936753,0.310459492140266,0.17896009673518742,0.4507255139056832,0.6371562709590879
208004,Harold Mayot,20,0.35,0.4166666666666667,0.2,0.3333333333333333,0.25,0.0,0.6218637992831542,0.681075888568684,0.5134281200631912,0.44176706827309237,0.18072289156626506,0.6024096385542169,0.62
208010,Pablo Llamas Ruiz,8,0.5,0.5,0.5,0.0,0.0,0.0,0.6764705882352942,0.6835748792270532,0.5151515151515151,0.1935483870967742,0.043010752688172046,0.5913978494623656,0.6363636363636364
